1760,2.51333e-05
2186,2.50524e-05
2405,2.49892e-05
2992,2.4923e-05
102,2.48218e-05
3265,2.4817e-05
4,2.46739e-05
7966,2.45909e-05
9555,2.45772e-05
3328,2.45062e-05
7753,2.44706e-05
3834,2.44263e-05
10863,2.44066e-05
27868,2.43201e-05
462,2.42523e-05
27354,2.4183e-05
11751,2.39119e-05
7971,2.38467e-05
5120,2.38305e-05
393,2.38253e-05
10661,2.37954e-05
984,2.37873e-05
19888,2.37614e-05
3332,2.3671e-05
19359,2.35506e-05
102152,2.35474e-05
102349,2.35474e-05
102348,2.35474e-05
8300,2.35292e-05
487,2.34314e-05
12059,2.33781e-05
520,2.31533e-05
78,2.30826e-05
2012,2.29843e-05
208,2.29445e-05
1461,2.29122e-05
7949,2.28714e-05
1566,2.28487e-05
2370,2.2698e-05
19887,2.26815e-05
769,2.26673e-05
1554,2.263e-05
1759,2.25908e-05
22405,2.25842e-05
2402,2.24257e-05
95,2.23774e-05
9829,2.22287e-05
7544,2.2182e-05
438,2.21288e-05
3390,2.20709e-05
35039,2.20335e-05
4255,2.20245e-05
2422,2.18788e-05
17723,2.18523e-05
8128,2.17669e-05
7488,2.17557e-05
322,2.16959e-05
1104,2.16798e-05
3539,2.1627e-05
1201,2.16141e-05
28604,2.16073e-05
1763,2.15386e-05
4678,2.15077e-05
14817,2.1461e-05
5631,2.14052e-05
22940,2.13225e-05
5,2.13115e-05
14170,2.13019e-05
1498,2.13003e-05
8244,2.12606e-05
13153,2.12219e-05
2106,2.11273e-05
3638,2.11245e-05
7872,2.10866e-05
3302,2.10803e-05
13235,2.10752e-05
1427,2.10752e-05
1690,2.10476e-05
221,2.10438e-05
21941,2.1036e-05
682,2.08921e-05
8388,2.08886e-05
22111,2.08626e-05
2803,2.08148e-05
215,2.07952e-05
2446,2.0776e-05
1267,2.07451e-05
657,2.06938e-05
15538,2.06857e-05
2357,2.06527e-05
1239,2.06162e-05
13637,2.05989e-05
12080,2.05898e-05
2429,2.05454e-05
14745,2.05413e-05
13392,2.04432e-05
1291,2.04335e-05
2286,2.03788e-05
635,2.03598e-05
2019,2.03529e-05
1853,2.03395e-05
6696,2.02751e-05
1377,2.02587e-05
4461,2.02349e-05
594,2.02268e-05
2952,2.02262e-05
3884,2.01987e-05
660,2.01592e-05
18889,2.00925e-05
19559,2.00633e-05
7921,2.00223e-05
2904,1.99748e-05
23,1.99676e-05
674,1.9901e-05
1979,1.98945e-05
1303,1.98215e-05
11747,1.98009e-05
1278,1.98001e-05
231,1.9777e-05
664,1.97506e-05
280,1.97284e-05
8772,1.97148e-05
14811,1.97111e-05
8769,1.96938e-05
430,1.96741e-05
9096,1.9657e-05
486,1.95816e-05
1571,1.95716e-05
14320,1.94794e-05
93,1.94074e-05
15975,1.93884e-05
7449,1.93111e-05
10310,1.92724e-05
8233,1.92659e-05
11765,1.92423e-05
13364,1.91559e-05
20869,1.91411e-05
1585,1.9096e-05
15490,1.90921e-05
9043,1.90899e-05
13278,1.9037e-05
1902,1.90178e-05
7782,1.90046e-05
17448,1.89948e-05
698,1.8968e-05
8610,1.89482e-05
1073,1.89473e-05
19907,1.89427e-05
7697,1.89421e-05
653,1.89418e-05
23207,1.89397e-05
7266,1.8919e-05
1436,1.8912e-05
3380,1.88966e-05
4724,1.88797e-05
784,1.88538e-05
14115,1.88348e-05
2806,1.87959e-05
7622,1.87703e-05
7724,1.87594e-05
26069,1.87492e-05
24920,1.8749e-05
14964,1.87489e-05
4580,1.87288e-05
1575,1.86729e-05
2054,1.85309e-05
11106,1.85305e-05
4438,1.85122e-05
65388,1.84731e-05
15139,1.84723e-05
9719,1.84509e-05
10609,1.84189e-05
10835,1.84158e-05
26151,1.83863e-05
33744,1.83796e-05
24449,1.83793e-05
11853,1.83585e-05
8084,1.83574e-05
6147,1.8356e-05
8230,1.83488e-05
1417,1.83431e-05
6199,1.83387e-05
1468,1.83358e-05
15183,1.8321e-05
1338,1.83063e-05
14074,1.82966e-05
28414,1.82953e-05
13483,1.82388e-05
10558,1.81998e-05
30016,1.81892e-05
58,1.81617e-05
17145,1.81592e-05
1881,1.81515e-05
1711,1.81367e-05
715,1.81327e-05
1794,1.81268e-05
28151,1.8117e-05
1693,1.81e-05
8079,1.80939e-05
8231,1.80791e-05
21320,1.80376e-05
11541,1.80159e-05
112,1.80124e-05
3682,1.80056e-05
2479,1.7988e-05
396,1.79811e-05
1074,1.79565e-05
20745,1.79405e-05
3683,1.79395e-05
16863,1.79318e-05
2750,1.79042e-05
1521,1.78854e-05
2080,1.78851e-05
142,1.78826e-05
955,1.78724e-05
266,1.78679e-05
2798,1.78504e-05
443,1.78499e-05
16705,1.78496e-05
2082,1.78288e-05
615,1.77789e-05
6197,1.77674e-05
13543,1.77637e-05
1354,1.77227e-05
1327,1.77186e-05
2156,1.77113e-05
10314,1.76929e-05
903,1.76874e-05
3929,1.76803e-05
31704,1.768e-05
3225,1.76764e-05
848,1.76637e-05
7486,1.76547e-05
5691,1.76387e-05
10102,1.76349e-05
4109,1.76266e-05
269,1.76109e-05
866,1.75834e-05
4149,1.75702e-05
9714,1.75614e-05
217,1.75591e-05
3679,1.75568e-05
286,1.75548e-05
1030,1.75506e-05
1363,1.75487e-05
7423,1.75409e-05
20371,1.74959e-05
2397,1.74891e-05
1702,1.74845e-05
32761,1.74817e-05
16269,1.74811e-05
11776,1.74766e-05
24939,1.74764e-05
3049,1.74759e-05
748,1.74751e-05
31998,1.74743e-05
13441,1.74732e-05
5105,1.74722e-05
57029,1.74715e-05
42555,1.74707e-05
53053,1.74704e-05
70431,1.74704e-05
93253,1.74702e-05
82149,1.74699e-05
84343,1.74699e-05
58818,1.74698e-05
34261,1.74697e-05
6695,1.74332e-05
11982,1.74328e-05
2848,1.74015e-05
1896,1.73756e-05
19137,1.73561e-05
13837,1.73389e-05
14719,1.73349e-05
7804,1.73263e-05
16948,1.73237e-05
2799,1.73221e-05
2251,1.73194e-05
14270,1.73189e-05
14631,1.7304e-05
252,1.72961e-05
8111,1.72801e-05
14109,1.72788e-05
611,1.72687e-05
1746,1.7268e-05
8166,1.72402e-05
12148,1.72391e-05
55,1.72366e-05
11944,1.72292e-05
82364,1.72162e-05
1738,1.71895e-05
16144,1.71887e-05
1336,1.7175e-05
1329,1.71576e-05
1976,1.71415e-05
1914,1.71343e-05
4015,1.71262e-05
1370,1.70994e-05
1873,1.70864e-05
3972,1.70793e-05
34605,1.70566e-05
10621,1.70425e-05
2495,1.70407e-05
7580,1.7039e-05
2119,1.70355e-05
18245,1.69988e-05
23168,1.6995e-05
4817,1.69908e-05
818,1.69728e-05
7756,1.69672e-05
4179,1.6965e-05
6852,1.69647e-05
1197,1.69466e-05
4708,1.69384e-05
4203,1.6931e-05
19896,1.69205e-05
519,1.69001e-05
2225,1.68709e-05
8774,1.68346e-05
465,1.6807e-05
24531,1.67887e-05
4561,1.67819e-05
14104,1.67725e-05
598,1.67717e-05
15948,1.67617e-05
13819,1.67428e-05
30647,1.67398e-05
13842,1.67342e-05
1349,1.67262e-05
60231,1.67207e-05
1362,1.67014e-05
29343,1.66845e-05
29703,1.66832e-05
813,1.66828e-05
13160,1.6676e-05
10650,1.66685e-05
1449,1.66662e-05
33947,1.66647e-05
33946,1.66647e-05
6664,1.66548e-05
19669,1.6644e-05
1855,1.66397e-05
85,1.66252e-05
871,1.6614e-05
2242,1.66002e-05
3915,1.65791e-05
11094,1.65508e-05
1418,1.65197e-05
604,1.6515e-05
8770,1.65118e-05
952,1.65074e-05
23108,1.64994e-05
102204,1.64952e-05
101956,1.64952e-05
102153,1.64952e-05
102040,1.64952e-05
101955,1.64952e-05
102205,1.64952e-05
101957,1.64952e-05
101954,1.64952e-05
102340,1.64952e-05
314,1.6483e-05
13698,1.648e-05
3139,1.64768e-05
562,1.64449e-05
3913,1.64326e-05
3094,1.64237e-05
1695,1.64048e-05
17386,1.63951e-05
8283,1.63838e-05
3994,1.6374e-05
2890,1.63669e-05
16125,1.63606e-05
1684,1.63549e-05
7573,1.63459e-05
995,1.63435e-05
7456,1.63148e-05
645,1.63128e-05
15190,1.62935e-05
93518,1.62921e-05
13581,1.62695e-05
2223,1.62616e-05
788,1.62346e-05
23964,1.62298e-05
4027,1.62123e-05
37785,1.62062e-05
15430,1.61788e-05
471,1.61706e-05
7480,1.61696e-05
609,1.61687e-05
2409,1.61381e-05
14680,1.61335e-05
8771,1.61325e-05
85151,1.61316e-05
2032,1.61047e-05
13684,1.60795e-05
14651,1.60756e-05
6668,1.60409e-05
1067,1.604e-05
32246,1.60089e-05
4659,1.60046e-05
454,1.59777e-05
1836,1.59737e-05
20677,1.5959e-05
3127,1.59545e-05
2413,1.595e-05
1648,1.59492e-05
12325,1.59443e-05
254,1.59439e-05
12001,1.59249e-05
311,1.59204e-05
14634,1.59199e-05
1818,1.59077e-05
17268,1.5887e-05
2190,1.58818e-05
16495,1.58807e-05
460,1.5869e-05
13950,1.58675e-05
1132,1.5847e-05
2144,1.58386e-05
1762,1.58362e-05
15964,1.58258e-05
3,1.5814e-05
1944,1.58067e-05
13590,1.57937e-05
527,1.57873e-05
1305,1.57836e-05
33701,1.57807e-05
23735,1.57718e-05
5705,1.57677e-05
466,1.57517e-05
1925,1.57476e-05
8773,1.57428e-05
553,1.57428e-05
902,1.57246e-05
14152,1.57155e-05
747,1.57128e-05
33180,1.57086e-05
2197,1.56971e-05
1246,1.56931e-05
7474,1.56865e-05
8689,1.56849e-05
1445,1.56838e-05
22161,1.56806e-05
307,1.5663e-05
6219,1.56464e-05
5993,1.56153e-05
19818,1.55718e-05
2245,1.55617e-05
21394,1.55602e-05
30626,1.5557e-05
30625,1.55569e-05
89,1.55505e-05
1022,1.5541e-05
904,1.55353e-05
1502,1.55337e-05
605,1.55228e-05
13455,1.55139e-05
9173,1.55093e-05
4652,1.55081e-05
30755,1.54902e-05
1595,1.54884e-05
11895,1.54824e-05
12002,1.54792e-05
22112,1.54594e-05
7959,1.54457e-05
643,1.54345e-05
3101,1.54297e-05
12149,1.54249e-05
33955,1.54218e-05
463,1.54196e-05
23873,1.54191e-05
2805,1.54181e-05
1230,1.54166e-05
7755,1.54159e-05
543,1.53771e-05
63948,1.53759e-05
35080,1.53669e-05
13564,1.53625e-05
953,1.5361e-05
8261,1.53429e-05
2105,1.53423e-05
16461,1.53347e-05
1905,1.53272e-05
18296,1.53217e-05
23837,1.5304e-05
23838,1.5304e-05
4112,1.53015e-05
10722,1.53009e-05
30781,1.53003e-05
23392,1.52895e-05
2260,1.52763e-05
18717,1.52474e-05
13571,1.52441e-05
23301,1.52363e-05
9930,1.52254e-05
36524,1.52201e-05
7931,1.52093e-05
14100,1.52039e-05
13670,1.51968e-05
5118,1.51792e-05
27878,1.51774e-05
8086,1.51754e-05
638,1.51682e-05
25476,1.51682e-05
1782,1.51617e-05
35081,1.51614e-05
243,1.51503e-05
757,1.515e-05
24355,1.51484e-05
331,1.51478e-05
17535,1.51394e-05
851,1.5135e-05
2421,1.51308e-05
7862,1.51291e-05
7454,1.50981e-05
30931,1.50799e-05
7858,1.50734e-05
8612,1.50698e-05
8613,1.50698e-05
1820,1.50698e-05
416,1.50672e-05
16016,1.50666e-05
576,1.50632e-05
4718,1.5059e-05
23273,1.50477e-05
12092,1.5033e-05
14446,1.50288e-05
3958,1.50281e-05
85087,1.50009e-05
1943,1.50009e-05
1431,1.49898e-05
205,1.49813e-05
1313,1.49791e-05
1747,1.49695e-05
4014,1.49686e-05
19980,1.49686e-05
71,1.49505e-05
2369,1.49441e-05
37060,1.49294e-05
1842,1.49275e-05
15192,1.49262e-05
12992,1.49234e-05
30813,1.49203e-05
4021,1.49078e-05
10646,1.49035e-05
16120,1.49026e-05
10261,1.4895e-05
18311,1.48825e-05
7830,1.48782e-05
832,1.48753e-05
13150,1.48651e-05
31658,1.48634e-05
2376,1.48358e-05
2064,1.48161e-05
7873,1.48078e-05
8991,1.48074e-05
30095,1.4804e-05
12920,1.48039e-05
1843,1.48e-05
2275,1.47983e-05
21367,1.47947e-05
76677,1.47945e-05
93892,1.47942e-05
120,1.47927e-05
4731,1.47837e-05
8007,1.47809e-05
195,1.47696e-05
8616,1.47605e-05
8542,1.47593e-05
8644,1.4753e-05
191,1.47454e-05
30353,1.47325e-05
4130,1.47145e-05
2582,1.47115e-05
1998,1.46837e-05
1837,1.46776e-05
17291,1.46746e-05
2310,1.46669e-05
11983,1.46624e-05
575,1.46438e-05
1651,1.46371e-05
1391,1.4633e-05
9040,1.46258e-05
1828,1.46192e-05
704,1.46159e-05
8237,1.4614e-05
1065,1.46023e-05
3572,1.45927e-05
1326,1.45885e-05
58097,1.45879e-05
14101,1.4586e-05
15406,1.4583e-05
24942,1.4579e-05
1341,1.45661e-05
12153,1.45619e-05
7482,1.45542e-05
529,1.45495e-05
9034,1.45276e-05
33988,1.45232e-05
7714,1.44952e-05
1656,1.44935e-05
627,1.44875e-05
10662,1.44817e-05
12970,1.44733e-05
87,1.44721e-05
21287,1.44685e-05
10619,1.44673e-05
1312,1.44647e-05
33958,1.44583e-05
1178,1.44577e-05
19962,1.44571e-05
7537,1.44428e-05
9095,1.44421e-05
152,1.44412e-05
2513,1.44395e-05
26746,1.44258e-05
1491,1.44244e-05
19958,1.44242e-05
22403,1.44125e-05
11841,1.4407e-05
442,1.44014e-05
4042,1.43937e-05
27692,1.43921e-05
996,1.43885e-05
13654,1.43873e-05
1038,1.43822e-05
892,1.4378e-05
875,1.43685e-05
756,1.43553e-05
10554,1.43411e-05
287,1.43363e-05
14099,1.43306e-05
17556,1.43289e-05
14108,1.43282e-05
10854,1.4323e-05
13958,1.43185e-05
50,1.43169e-05
159,1.43128e-05
22891,1.4312e-05
284,1.43047e-05
6658,1.42968e-05
15480,1.42954e-05
2965,1.42849e-05
1713,1.42831e-05
3119,1.4283e-05
4440,1.42813e-05
1447,1.42806e-05
12053,1.42772e-05
8098,1.42655e-05
13522,1.42611e-05
27819,1.4261e-05
820,1.42574e-05
2020,1.42524e-05
19462,1.42522e-05
11845,1.4246e-05
196,1.42452e-05
29278,1.42428e-05
2373,1.42382e-05
31907,1.42223e-05
8,1.42136e-05
8254,1.42073e-05
22,1.42067e-05
13709,1.42037e-05
3142,1.42014e-05
10555,1.41945e-05
857,1.41917e-05
8907,1.41809e-05
299,1.41778e-05
25650,1.41684e-05
1529,1.41513e-05
1799,1.4149e-05
57475,1.41476e-05
2886,1.41432e-05
25556,1.41351e-05
22273,1.41223e-05
14801,1.41103e-05
14802,1.41103e-05
13585,1.40932e-05
0,1.4092e-05
94037,1.40901e-05
1402,1.40868e-05
27531,1.40632e-05
12993,1.40627e-05
7870,1.40613e-05
10277,1.40611e-05
2753,1.4059e-05
12446,1.40585e-05
13131,1.40578e-05
11840,1.40574e-05
24156,1.40552e-05
30937,1.40452e-05
20847,1.40439e-05
96060,1.40414e-05
18688,1.40414e-05
8765,1.40382e-05
1507,1.4036e-05
25335,1.40335e-05
8441,1.40333e-05
2206,1.4024e-05
7712,1.40189e-05
18571,1.40181e-05
2423,1.40174e-05
1419,1.40071e-05
25609,1.4004e-05
5001,1.39989e-05
17761,1.39978e-05
24784,1.39916e-05
13128,1.39894e-05
4437,1.3986e-05
20086,1.39831e-05
1075,1.39736e-05
25440,1.3969e-05
7717,1.39555e-05
11557,1.39539e-05
183,1.39502e-05
30840,1.39492e-05
8978,1.39446e-05
2541,1.3944e-05
1577,1.39369e-05
235,1.39361e-05
12529,1.39357e-05
2489,1.39349e-05
34344,1.39347e-05
22847,1.39178e-05
25468,1.39168e-05
661,1.39105e-05
17302,1.39104e-05
506,1.39032e-05
22898,1.39031e-05
1044,1.38923e-05
2855,1.38908e-05
8057,1.38892e-05
1396,1.38801e-05
22871,1.38791e-05
22870,1.38791e-05
12095,1.3879e-05
329,1.38712e-05
573,1.38709e-05
13966,1.38702e-05
17188,1.38666e-05
8006,1.38661e-05
26371,1.38558e-05
1078,1.38454e-05
20684,1.38452e-05
4141,1.38242e-05
15956,1.38212e-05
25255,1.382e-05
23719,1.38141e-05
10142,1.38105e-05
22100,1.38076e-05
538,1.38066e-05
1448,1.37986e-05
22409,1.37968e-05
4490,1.3795e-05
7716,1.37949e-05
16464,1.37869e-05
7688,1.3786e-05
8474,1.37834e-05
7715,1.37809e-05
501,1.37731e-05
19886,1.37667e-05
29684,1.37581e-05
26725,1.37559e-05
7867,1.37483e-05
1533,1.37479e-05
689,1.37427e-05
14,1.37369e-05
13959,1.37356e-05
2265,1.37266e-05
1411,1.37254e-05
13858,1.3724e-05
2605,1.37094e-05
2602,1.37029e-05
21571,1.37004e-05
1093,1.36979e-05
11871,1.36959e-05
12834,1.36943e-05
1380,1.36919e-05
14899,1.36862e-05
16381,1.36861e-05
28911,1.36685e-05
4151,1.36653e-05
15934,1.3665e-05
3363,1.36588e-05
13809,1.36558e-05
12549,1.3648e-05
8251,1.36476e-05
2289,1.36429e-05
4022,1.36426e-05
75141,1.36352e-05
75142,1.36352e-05
13106,1.36352e-05
19244,1.36313e-05
13889,1.36292e-05
34093,1.36281e-05
4268,1.36263e-05
1424,1.36184e-05
2393,1.36168e-05
2935,1.3614e-05
807,1.36092e-05
5205,1.36076e-05
2187,1.36054e-05
2304,1.36045e-05
8196,1.36027e-05
11804,1.36022e-05
12829,1.36001e-05
23783,1.3595e-05
26402,1.35834e-05
8753,1.35823e-05
23271,1.35765e-05
49973,1.35713e-05
25341,1.35534e-05
516,1.35491e-05
7265,1.35451e-05
30918,1.35442e-05
18693,1.35436e-05
1601,1.35432e-05
26444,1.35412e-05
10598,1.35378e-05
45,1.35345e-05
25869,1.3528e-05
3755,1.35267e-05
3756,1.35267e-05
21328,1.352e-05
15535,1.35198e-05
569,1.35142e-05
12369,1.35142e-05
12867,1.35132e-05
155,1.35119e-05
27201,1.35114e-05
994,1.3504e-05
15113,1.35037e-05
12839,1.34962e-05
11925,1.34958e-05
38151,1.34954e-05
12129,1.34946e-05
2215,1.34884e-05
4439,1.34818e-05
8961,1.34807e-05
3457,1.34779e-05
15240,1.34761e-05
12862,1.34748e-05
27978,1.34719e-05
2154,1.34711e-05
1838,1.34709e-05
1951,1.34703e-05
9015,1.34694e-05
8132,1.34689e-05
9086,1.34669e-05
9085,1.34663e-05
88467,1.34653e-05
8541,1.34638e-05
12117,1.34614e-05
8960,1.34612e-05
9014,1.34612e-05
742,1.34597e-05
12876,1.34597e-05
1457,1.34594e-05
4108,1.34579e-05
1337,1.34578e-05
45312,1.34575e-05
24794,1.34572e-05
6864,1.34568e-05
60684,1.34568e-05
60685,1.34568e-05
6865,1.34567e-05
90062,1.34566e-05
90063,1.34566e-05
96411,1.34564e-05
96410,1.34564e-05
76218,1.34564e-05
82862,1.34564e-05
71143,1.34564e-05
59985,1.34564e-05
9041,1.34564e-05
16389,1.34564e-05
14377,1.34564e-05
14712,1.34564e-05
676,1.34564e-05
15239,1.34373e-05
1055,1.34294e-05
8053,1.34163e-05
14317,1.34125e-05
23040,1.34104e-05
27284,1.34022e-05
90950,1.33985e-05
15414,1.33922e-05
11767,1.3389e-05
35996,1.33833e-05
20111,1.33736e-05
27007,1.33718e-05
1874,1.33718e-05
20376,1.33707e-05
2262,1.33664e-05
202,1.3353e-05
10653,1.33466e-05
3919,1.33407e-05
2240,1.33402e-05
1381,1.33325e-05
23109,1.33321e-05
678,1.33265e-05
1649,1.33235e-05
25848,1.33225e-05
21441,1.33207e-05
403,1.3311e-05
13712,1.33088e-05
1438,1.33056e-05
4435,1.33024e-05
4436,1.33024e-05
25058,1.3302e-05
14277,1.3299e-05
11924,1.32938e-05
893,1.32931e-05
28044,1.32924e-05
7503,1.32879e-05
13447,1.32855e-05
1636,1.32826e-05
3788,1.32751e-05
4464,1.32719e-05
29714,1.32716e-05
6691,1.32715e-05
860,1.32708e-05
14793,1.32696e-05
3979,1.32683e-05
10678,1.32629e-05
13216,1.32578e-05
1728,1.32572e-05
2903,1.3255e-05
19667,1.32544e-05
2,1.32491e-05
6451,1.32469e-05
31143,1.32467e-05
14327,1.32442e-05
13094,1.32433e-05
17135,1.32407e-05
13048,1.32402e-05
898,1.32402e-05
19741,1.32394e-05
18455,1.32348e-05
22799,1.3231e-05
22894,1.32286e-05
29926,1.32204e-05
5574,1.31902e-05
13859,1.31888e-05
18756,1.31804e-05
33423,1.31803e-05
21289,1.31794e-05
23819,1.31703e-05
12004,1.31574e-05
2216,1.31559e-05
974,1.31528e-05
17321,1.31522e-05
14963,1.31507e-05
14338,1.31477e-05
10982,1.31445e-05
19572,1.31434e-05
6079,1.31337e-05
10782,1.31306e-05
15255,1.3126e-05
2219,1.31242e-05
69585,1.31197e-05
7803,1.3119e-05
18535,1.31186e-05
11846,1.31185e-05
1130,1.31163e-05
2028,1.31112e-05
4028,1.31103e-05
1848,1.31085e-05
14550,1.31023e-05
3537,1.30831e-05
23809,1.30774e-05
23808,1.30774e-05
210,1.3074e-05
342,1.30729e-05
107,1.30705e-05
20440,1.3068e-05
425,1.30646e-05
32298,1.30619e-05
13841,1.30589e-05
13840,1.30589e-05
13839,1.30589e-05
13838,1.30589e-05
29470,1.30551e-05
470,1.30478e-05
15188,1.30409e-05
707,1.30352e-05
16797,1.30254e-05
2428,1.30179e-05
35914,1.30146e-05
4246,1.30144e-05
1616,1.30123e-05
69404,1.30108e-05
1535,1.30105e-05
712,1.30098e-05
4030,1.30087e-05
1292,1.30041e-05
6856,1.30038e-05
11843,1.29842e-05
15330,1.29819e-05
4081,1.29809e-05
2380,1.29793e-05
64099,1.2975e-05
30644,1.29738e-05
13591,1.29732e-05
57478,1.29716e-05
83,1.29706e-05
30366,1.29703e-05
2675,1.29691e-05
13569,1.29573e-05
8286,1.29534e-05
2918,1.29476e-05
2277,1.29458e-05
2549,1.2945e-05
1805,1.2938e-05
20059,1.29374e-05
1018,1.29373e-05
15351,1.29329e-05
13212,1.29305e-05
17683,1.293e-05
3939,1.29266e-05
3991,1.29255e-05
1287,1.29192e-05
22567,1.29183e-05
1456,1.29073e-05
13015,1.28996e-05
2314,1.28996e-05
1714,1.28985e-05
12802,1.28973e-05
102350,1.28868e-05
773,1.28851e-05
1538,1.28848e-05
27574,1.28844e-05
6879,1.28839e-05
12434,1.28837e-05
17164,1.28809e-05
568,1.28794e-05
1307,1.28781e-05
1583,1.28769e-05
2854,1.28719e-05
67956,1.28695e-05
26176,1.28684e-05
27140,1.28682e-05
2939,1.28654e-05
13141,1.28628e-05
20516,1.28563e-05
68573,1.28544e-05
23909,1.28451e-05
13679,1.28449e-05
15086,1.28423e-05
880,1.28393e-05
76944,1.28376e-05
16686,1.28362e-05
11844,1.28233e-05
20072,1.28185e-05
34347,1.28055e-05
1996,1.28033e-05
34575,1.28024e-05
15095,1.28023e-05
20443,1.2802e-05
8875,1.28001e-05
21611,1.27951e-05
27672,1.27914e-05
7771,1.27902e-05
13857,1.27901e-05
1475,1.27898e-05
7963,1.27847e-05
14993,1.2784e-05
13932,1.27825e-05
1167,1.27779e-05
33944,1.27758e-05
2230,1.27727e-05
12152,1.27606e-05
19207,1.27596e-05
13774,1.27526e-05
31123,1.275e-05
21286,1.27494e-05
33,1.27479e-05
90486,1.27437e-05
